SMILES,Tg
Cc1cc(cc(c1Cc1ccc2c(c1)Cc1c2ccc(c1)Cc1cc(C)c(c(c1)C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,534
Ic1cc(C)c(c(c1)C)C(c1ccc(cc1)c1ccc(cc1)C(c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,566
Ic1cc(cc(c1)C(F)(F)F)C(=O)c1c(C)cc(c(c1C)C(=O)c1cc(cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,511
Cc1c(cccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Oc1ccc(c(c1)Cl)Oc1cccc(c1C)I,488
Cc1c(cccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Oc1ccc(cc1Cl)Oc1cccc(c1C)I,488
Ic1ccc(c(c1)C)Cc1ccc(cc1Cl)Cc1ccc(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,540
Cc1cc(ccc1Cc1ccc(cc1Cl)Cc1ccc(c(c1)C)I)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,540
Ic1ccc(nc1)C(c1cccc2c1cccc2C(c1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,525
Ic1cc(C)c(c(c1)C)Sc1cccc(c1C)Sc1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,496
Cc1cc(cc(c1Sc1cccc(c1C)Sc1cc(C)c(c(c1)C)I)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,496
Ic1ccc(c(c1)C)C(c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(c1ccc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,525
Ic1ccc(c(c1)Cl)Cc1c(C)cc(cc1C)c1cc(C)c(c(c1)C)Cc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,543
Ic1ccc(nc1)Cc1cc(Cc2ccc(nc2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O,521
Ic1ccc(cn1)Cc1cc(Cc2ccc(cn2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O,521
Ic1ccc(c(c1)S(=O)(=O)c1ccc2c(c1)[nH]c1c2ccc(c1)S(=O)(=O)c1cc(ccc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C,544
Ic1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,629
Clc1cc(ccc1C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,629
Ic1ccc(c(c1)C)C(=O)c1ccc(cc1C)C(=O)c1ccc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,574
Ic1ccc(c(c1)C)C(=O)c1ccc(c(c1)C)C(=O)c1ccc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,574
Cc1cc(C)c(c(c1Cc1ccc2c(c1)cc(cc2)Cc1c(C)cc(c(c1C)I)C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,542
Ic1cccc(c1)C(=O)c1c(C)cc(cc1C)C(=O)c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,523
Ic1cccc(c1)C(=O)c1cc(C)c(c(c1)C)C(=O)c1cccc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,523
Ic1cc(C)c(c(c1)C)Cc1ccc2c(c1)ccc(c2)Cc1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,585
Cc1cc(cc(c1Cc1ccc2c(c1)ccc(c2)Cc1cc(C)c(c(c1)C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,585
Ic1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1)C(C(F)(F)F)(C(F)(F)F)c1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)C(=O)O,570
Ic1ccc(c(c1)C)Oc1cc2ccccc2cc1Oc1ccc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,557
Ic1cc(Oc2ccc(cc2)N(c2ccccc2)c2ccc(cc2)Oc2cc(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(F)(F)F,491
Ic1ccc(cn1)S(=O)(=O)c1ccc2c(c1)ccc(c2)S(=O)(=O)c1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,599
Ic1ccc(nc1)S(=O)(=O)c1ccc2c(c1)ccc(c2)S(=O)(=O)c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,599
Ic1cccc(c1)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,545
Clc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)I,629
Cc1cc(cc(c1C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)I,629
Ic1ccc(c(c1)C(c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)C(c1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C)C,520
Ic1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1cc(Cl)cc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,566
Ic1ccc(c(c1)Cl)Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,514
Ic1ccc(cn1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)ccc(c2)C(C(F)(F)F)(C(F)(F)F)c1ccc(cn1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,558
Ic1ccc(nc1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)ccc(c2)C(C(F)(F)F)(C(F)(F)F)c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,558
Cc1cc(c(cc1C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)C(=O)c1c2ccc(c1)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(cc1C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,627
Ic1ccc(cc1)Sc1ccc(cc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,615
FC(c1cc(cc(c1)S(=O)(=O)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)S(=O)(=O)c1ccc(c(c1)Cl)I)(F)F,593
Clc1cc(ccc1S(=O)(=O)c1ccc(cc1Cl)S(=O)(=O)c1ccc(c(c1)Cl)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,693
Ic1ccc(c(c1)Cl)S(=O)(=O)c1ccc(cc1Cl)S(=O)(=O)c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,693
Clc1cc(ccc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)S(=O)(=O)c1ccc(cc1)S(=O)(=O)c1ccc(c(c1)Cl)I,624
Clc1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1c(C)cc(c(c1C)C(C(F)(F)F)(C(F)(F)F)c1cc(Cl)cc(c1)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,527
Ic1cc(C)c(c(c1)C)Cc1cc(C)c(cc1C)Cc1c(C)cc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,610
Ic1cc(C)c(c(c1)C)Sc1ccc(cc1C)Sc1cc(C)c(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,551
Cc1cc(cc(c1Sc1ccc(cc1C)Sc1cc(C)c(c(c1)C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,551
Ic1ccc(cn1)C(c1ccc2c(c1)cc(cc2)C(c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,525
Ic1cc(C)c(c(c1)C)C(c1ccc(c(c1Cl)Cl)C(c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,581
Ic1cc(Sc2cc(ccc2C)Sc2cc(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(F)(F)F,454
Ic1cc(Sc2ccc(c(c2)Sc2cc(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)C)cc(c1)C(F)(F)F,454
O=C1c2cc(ccc2C(=O)N1c1cccc(c1C)S(=O)(=O)c1ccc(c(c1Cl)Cl)S(=O)(=O)c1cccc(c1C)I)c1ccc2c(c1)C(=O)N(C2=O)I,609
Ic1ccc(c(c1)Sc1c(C)cc(cc1C)c1cc(C)c(c(c1)C)Sc1cc(ccc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C,491
Ic1ccc(cn1)Sc1cc(Sc2ccc(cn2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O,480
Ic1ccc(nc1)Sc1cc(Sc2ccc(nc2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(=O)O,480
Ic1cc(C)c(c(c1)C)Oc1cccc2c1cccc2Oc1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,525
Ic1ccc(cc1)S(=O)(=O)c1ccc2c(c1)cc(cc2)S(=O)(=O)c1ccc(cc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,705
Ic1cc(cc(c1)S(=O)(=O)c1c(C)cc(cc1C)S(=O)(=O)c1cc(cc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)C(=O)O,645
Ic1cc(cc(c1)S(=O)(=O)c1cc(C)c(c(c1)C)S(=O)(=O)c1cc(cc(c1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O)C(=O)O,645
Ic1cccc(c1)Oc1ccc2c(c1)ccc(c2)Oc1cccc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,498
Cc1cc(ccc1Sc1ccc(c(c1)C)Sc1ccc(c(c1)C)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,507
Ic1ccc(c(c1)C)Sc1ccc(c(c1)C)Sc1ccc(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,507
Ic1cc(cc(c1)C(c1cc(ccc1C)C(c1cc(cc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(=O)O)(C)C)(C)C)C(=O)O,471
Ic1cc(cc(c1)C(c1ccc(c(c1)C(c1cc(cc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(=O)O)(C)C)C)(C)C)C(=O)O,471
Clc1cc(ccc1C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)I)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,618
Ic1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,618
Ic1ccc(c(c1)C)Cc1cc(Cc2ccc(c(c2)C)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)cc(c1)C(F)(F)F,567
Cc1cc(ccc1Cc1cc(Cc2ccc(c(c2)C)I)cc(c1)C(F)(F)F)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,567
Ic1cc(cc(c1)C(=O)O)Sc1cc2c(cc1C)c1c(S2(=O)=O)cc(c(c1)C)Sc1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C(=O)O,530
Ic1ccc(c(c1)Cl)Sc1ccc(cc1Cl)Sc1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,481
Clc1cc(ccc1Sc1ccc(cc1Cl)Sc1ccc(c(c1)Cl)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,481
Ic1ccc(c(c1)C(c1ccc(cc1)C1(c2ccc(cc2)C(c2cc(ccc2C)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)(C)C)c2ccccc2c2c1cccc2)(C)C)C,581
Ic1cc(C)c(c(c1)C)Oc1ccc(cc1)N(c1ccccc1)c1ccc(cc1)Oc1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,531
Cc1cc(cc(c1Oc1ccc(cc1)N(c1ccc(cc1)Oc1cc(C)c(c(c1)C)I)c1ccccc1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,531
Ic1ccc(cn1)Oc1cc(C)c(c(c1)C)c1c(C)cc(cc1C)Oc1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,520
Ic1cc(C)c(c(c1)C)Oc1ccc2c(c1)Cc1c2ccc(c1)Oc1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,518
Cc1cc(cc(c1Oc1ccc2c(c1)Cc1c2ccc(c1)Oc1cc(C)c(c(c1)C)I)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,518
Cc1cc2c3cc(C)c(cc3S(=O)(=O)c2cc1C(C(F)(F)F)(C(F)(F)F)c1cccc(c1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C(c1cccc(c1C)I)(C(F)(F)F)C(F)(F)F,612
Clc1c(ccc(c1Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)Sc1ccc(c(c1)Cl)Sc1ccc(c(c1Cl)Cl)I,524
Clc1c(ccc(c1Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)Sc1ccc(cc1Cl)Sc1ccc(c(c1Cl)Cl)I,524
Cc1cc(C)c(c(c1Cc1ccc(cc1)N(c1ccc(cc1)Cc1c(C)cc(c(c1C)I)C)c1ccccc1)C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,518
Clc1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)I)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,612
Cc1cc(cc(c1c1c(C)cc(cc1C)C(c1ccc(c(c1Cl)Cl)I)(C(F)(F)F)C(F)(F)F)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1Cl)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,669
Cc1cc(C)c(c(c1Cc1cc2ccccc2cc1Cc1c(C)cc(c(c1C)I)C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,542
Ic1ccc(cn1)C(=O)c1cccc(c1C)C(=O)c1ccc(cn1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,521
Ic1ccc(nc1)C(=O)c1cccc(c1C)C(=O)c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,521
Clc1c(Cl)c(ccc1C(c1ccc2c(c1)ccc(c2)C(c1ccc(c(c1Cl)Cl)I)(C)C)(C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,622
Cc1cc(ccc1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Cc1cc(C)c(c(c1)C)Cc1ccc(c(c1)C)I,606
Cc1cc(Cc2ccc(c(c2)C)I)cc(c1Cc1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,606
Ic1ccc(cc1)Sc1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,541
Cc1cc(Sc2ccc(cc2)c2ccc(cc2)Sc2cc(C)c(c(c2)C)I)cc(c1n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C,550
Clc1cc(cc(c1)C(c1c(C)cc(c(c1C)C(c1cc(Cl)cc(c1)I)(C)C)C)(C)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,457
Ic1ccc(c(c1)Cl)C(C(F)(F)F)(C(F)(F)F)c1cccc(c1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,558
Cc1ccc(cc1C(c1cccc(c1C)C(c1ccc(c(c1)I)C)(C)C)(C)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,438
Ic1ccc(c(c1)C(c1cccc(c1C)C(c1ccc(c(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)C)(C)C)(C)C)C,438
Ic1ccc(cc1)S(=O)(=O)c1cccc(c1C)S(=O)(=O)c1ccc(cc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,704
OC(=O)c1cc(Cc2ccc(c(c2)N2C(=O)c3c(C2=O)cc(cc3)c2ccc3c(c2)C(=O)N(C3=O)I)C)cc(c1)Cc1ccc(c(c1)I)C,506
O=C(c1ccc(c(c1Cl)Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)c1cc(cc(c1)C(F)(F)F)C(=O)c1ccc(c(c1Cl)Cl)I,632
Ic1cc(C)c(c(c1)C)C(=O)c1c(C)cc(cc1C)C(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,582
Ic1cc(C)c(c(c1)C)C(=O)c1cc(C)c(c(c1)C)C(=O)c1c(C)cc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,582
Ic1ccc(cn1)C(=O)c1ccc2c(c1)[nH]c1c2ccc(c1)C(=O)c1ccc(nc1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,536
Ic1ccc(cn1)C(=O)c1c(C)cc(cc1C)c1cc(C)c(c(c1)C)C(=O)c1ccc(nc1)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,556
Cc1cc(cc(c1c1c(C)cc(cc1C)C(c1ccc(c(c1Cl)Cl)I)(C)C)C)C(c1ccc(c(c1Cl)Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(C)C,592
Ic1ccc(cn1)C(c1cc(ccc1C)C(c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)(C)C,518
Ic1ccc(cn1)C(c1ccc(c(c1)C(c1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)(C)C)C)(C)C,518
O=C1c2cccc(c2C(=O)N1c1ccc(c(c1)Cl)S(=O)(=O)c1ccc(c(c1)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,616
Ic1ccc(c(c1)Cl)S(=O)(=O)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,616
FC(C(C(F)(F)F)(c1c(C)cc(cc1C)I)c1ccc(cc1Cl)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)(F)F,591
O=C1c2cc(ccc2C(=O)N1c1cc(C)c(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1Cl)C(C(F)(F)F)(C(F)(F)F)c1cc(C)c(c(c1)C)I)c1ccc2c(c1)C(=O)N(C2=O)I,591
Ic1ccc(c(c1)Cl)C(=O)c1cc(C)c(c(c1)C)C(=O)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,556
Clc1cc(ccc1C(=O)c1cc(C)c(c(c1)C)C(=O)c1ccc(c(c1)Cl)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,556
O=C(c1ccc(c(c1)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)c1ccc2c(c1)C(=O)c1c2ccc(c1)C(=O)c1ccc(c(c1)C)I,605
Cc1ccc(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C,555
Cc1ccc(cc1N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1C)C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)I)C,555
O=C1c2cc(ccc2C(=O)N1c1ccc(c(c1)Cl)S(=O)(=O)c1ccc(c(c1)Cl)I)c1ccc2c(c1)C(=O)N(C2=O)I,616
Ic1ccc(c(c1)Cl)S(=O)(=O)c1ccc(c(c1)Cl)N1C(=O)c2c(C1=O)cc(cc2)c1ccc2c(c1)C(=O)N(C2=O)I,616
Cc1cc(C)c(c(c1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)C)C(c1c(C)cc(c(c1C)C(c1c(C)cc(c(c1C)I)C)(C)C)C)(C)C,484
Clc1c(ccc(c1Cl)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I)Cc1c(C)cc(c(c1C)Cc1ccc(c(c1Cl)Cl)I)C,611
Cc1c(cccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Oc1ccc2c(c1)Cc1c2ccc(c1)Oc1cccc(c1C)I,482
Ic1cccc(c1)S(=O)(=O)c1ccc2c(c1)Cc1c2ccc(c1)S(=O)(=O)c1cccc(c1)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,609
Ic1ccc(nc1)Sc1cc(Sc2ccc(cn2)N2C(=O)c3c(C2=O)cccc3c2ccc3c(c2)C(=O)N(C3=O)I)cc(c1)C(F)(F)F,461
Cc1cc(c(cc1Sc1cccc2c1cccc2Sc1cc(C)c(cc1C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,535
Cc1cc(c(cc1S(=O)(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)S(=O)(=O)c1cc(C)c(cc1C)I)C)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)I,711
Clc1cc(ccc1N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I)Cc1ccc(cc1)N(c1ccc(cc1)Cc1ccc(c(c1)Cl)I)c1ccccc1,524
Ic1cc(cc(c1)C(F)(F)F)S(=O)(=O)c1ccc(nc1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,572
Ic1cc(cc(c1)C(F)(F)F)S(=O)(=O)c1ccc(cn1)S(=O)(=O)c1cc(cc(c1)C(F)(F)F)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,572
Ic1ccc(cc1)Oc1ccc2c(c1)Cc1c2ccc(c1)Oc1ccc(cc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,503
Ic1ccc(cn1)Sc1ccc(cc1)C1(c2ccc(cc2)Sc2ccc(nc2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)c2ccccc2c2c1cccc2,548
Ic1cc(Sc2cccc(c2C)Sc2cc(cc(c2)n2c(=O)c3c(c2=O)cc2c(c3)c(=O)n(c2=O)I)C(=O)O)cc(c1)C(=O)O,517
Ic1ccc(cn1)Cc1ccc2c(c1)c1cc(ccc1C2(C)C)Cc1ccc(nc1)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,511
Ic1ccc(c(c1)C)C(=O)c1ccc2c(c1)C(=O)c1c2ccc(c1)C(=O)c1ccc(cc1C)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,557
Clc1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)c1ccc2c(c1)c1cc(ccc1C2(C)C)C(C(F)(F)F)(C(F)(F)F)c1cc(Cl)cc(c1)I)N1C(=O)c2c(C1=O)cccc2c1ccc2c(c1)C(=O)N(C2=O)I,527
